ELECTION,ELECTION,ELECTION,OFFICE TYPE,OFFICE,US CONGRESS,STATE SENATE,STATE ASSEMBLY,COURT OF APPEALS,COUNTY,COUNTY,MUNICIPALITY,MUNICIPALITY,MUNICIPALITY,HINDI,ORDER,REPORTING UNIT,Joan F. Kessler,Scattering ,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,45,4,54,Rock,City,206,Beloit,54206,18,Ward 18,9,17,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,45,4,54,Rock,City,206,Beloit,54206,19,Ward 19,11,27,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,45,4,54,Rock,City,206,Beloit,54206,20,Ward 20,19,31,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,45,4,54,Rock,City,206,Beloit,54206,21,Ward 21,13,18,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,45,4,54,Rock,City,206,Beloit,54206,22,Ward 22,26,46,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,45,4,54,Rock,City,206,Beloit,54206,23,Ward 23,43,73,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,45,4,54,Rock,City,206,Beloit,54206,24,Ward 24,9,18,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,80,4,54,Rock,City,210,Brodhead,54210,2,Ward 7,2,4,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,43,4,54,Rock,City,210,Brodhead,54210,3,Ward 8,1,1,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,43,4,54,Rock,City,221,Edgerton,54221,2,Wards 1 - 6,246,651,4
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,80,4,54,Rock,City,222,Evansville,54222,3,Wards 1 - 10,97,219,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,38,Ward 1,74,135,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,39,Ward 2,44,57,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,40,Ward 3,46,77,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,41,Ward 4,42,97,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,45,4,54,Rock,City,241,Janesville,54241,42,Ward 5,87,180,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,45,4,54,Rock,City,241,Janesville,54241,43,Ward 6,57,122,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,44,Ward 7,74,154,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,45,Ward 8,47,119,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,46,Ward 9,25,33,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,47,Ward 10,84,172,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,48,Ward 11,56,148,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,45,4,54,Rock,City,241,Janesville,54241,49,Ward 12,63,124,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,50,Ward 13,73,157,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,51,Ward 14,58,94,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,52,Ward 15,22,51,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,53,Ward 16,23,51,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,54,Ward 17,38,67,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,55,Ward 18,57,108,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,56,Ward 19,50,125,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,57,Ward 20,51,83,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,58,Ward 21,51,68,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,59,Ward 22,39,57,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,60,Ward 23,57,83,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,61,Ward 24,82,142,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,44,4,54,Rock,City,241,Janesville,54241,62,Ward 25,2,6,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,44,4,54,Rock,City,241,Janesville,54241,63,Ward 26,5,14,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,43,4,54,Rock,City,241,Janesville,54241,64,Ward 27,2,4,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,45,4,54,Rock,City,241,Janesville,54241,65,Ward 28,0,0,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,43,4,54,Rock,City,241,Janesville,54241,66,Ward 29,0,0,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,43,4,54,Rock,City,241,Janesville,54241,67,Ward 30,0,1,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,43,4,54,Rock,City,241,Janesville,54241,68,Ward 31,0,0,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,43,4,54,Rock,City,241,Janesville,54241,69,Ward 32,0,0,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",1,15,43,4,54,Rock,City,257,Milton,54257,10,Wards 1 - 8,109,278,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Town,2,Baraboo,57002,1,Ward 1,29,27,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Town,2,Baraboo,57002,2,Ward 2,65,41,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Town,2,Baraboo,57002,3,Ward 3,21,26,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Town,2,Baraboo,57002,4,Ward 4,40,33,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,4,Bear Creek,57004,2,,36,19,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,6,Dellona,57006,2,Wards 1 & 2,151,205,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Town,8,Delton,57008,17,Wards 1 & 2,51,77,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Town,8,Delton,57008,18,Ward 3,36,40,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Town,8,Delton,57008,19,Ward 4,8,4,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,10,Excelsior,57010,14,Wards 1 & 2,221,217,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,10,Excelsior,57010,15,Ward 3,33,31,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Town,12,Fairfield,57012,1,Ward 1,39,49,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Town,12,Fairfield,57012,2,Ward 2,48,40,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,14,Franklin,57014,1,Ward 1,9,9,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,14,Franklin,57014,2,Ward 2,20,18,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,14,Franklin,57014,3,Ward 3,0,1,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,16,Freedom,57016,2,,76,55,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Town,18,Greenfield,57018,5,,92,94,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,20,Honey Creek,57020,2,,23,30,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,22,Ironton,57022,2,,78,69,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,24,La Valle,57024,3,Wards 1 & 2,146,206,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,57,Sauk,Town,26,Merrimac,57026,2,,74,85,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,28,Prairie du Sac,57028,1,Ward 1,14,19,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,28,Prairie du Sac,57028,2,Ward 2,23,20,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,28,Prairie du Sac,57028,3,Ward 3,10,15,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,30,Reedsburg,57030,16,"Wards 1, 2 & 4",142,167,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,30,Reedsburg,57030,17,Ward 3,25,26,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,32,Spring Green,57032,1,Ward 1,42,40,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,32,Spring Green,57032,2,Ward 2,5,11,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,32,Spring Green,57032,3,Ward 3,9,8,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,32,Spring Green,57032,4,Ward 4,13,2,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,17,51,4,57,Sauk,Town,34,Sumpter,57034,1,Ward 1,19,13,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,17,51,4,57,Sauk,Town,34,Sumpter,57034,2,Ward 2,1,9,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,17,51,4,57,Sauk,Town,34,Sumpter,57034,3,Ward 3,3,4,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Town,36,Troy,57036,6,,32,34,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,38,Washington,57038,2,,54,24,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,40,Westfield,57040,1,Ward 1,57,59,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,40,Westfield,57040,2,Ward 2,35,32,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,42,Winfield,57042,1,Ward 1,86,116,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,42,Winfield,57042,2,Ward 2,17,28,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Town,44,Woodland,57044,2,,39,31,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Village,111,Cazenovia,57111,2,Ward 2,1,0,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Village,141,Ironton,57141,2,,24,25,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Village,146,Lake Delton,57146,11,Wards 1 & 2,71,116,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Village,146,Lake Delton,57146,12,Ward 3,7,19,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Village,147,La Valle,57147,2,,35,56,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Village,148,Lime Ridge,57148,2,,27,18,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Village,149,Loganville,57149,2,,46,28,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,57,Sauk,Village,151,Merrimac,57151,2,,55,64,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Village,161,North Freedom,57161,2,,51,41,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Village,171,Plain,57171,2,,97,70,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,17,51,4,57,Sauk,Village,172,Prairie du Sac,57172,14,Wards 1 & 4,48,80,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,17,51,4,57,Sauk,Village,172,Prairie du Sac,57172,15,"Wards 2, 3 & 5",88,145,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,Village,176,Rock Springs,57176,2,,37,50,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,17,51,4,57,Sauk,Village,181,Sauk City,57181,14,Wards 1 & 2,43,91,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,17,51,4,57,Sauk,Village,181,Sauk City,57181,15,Wards 3 & 4,52,92,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,51,4,57,Sauk,Village,182,Spring Green,57182,2,Wards 1 & 2,107,105,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,Village,191,West Baraboo,57191,2,Wards 1 & 2,57,80,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,1,Ward 1,13,31,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,2,Ward 2,52,60,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,3,Ward 3,49,93,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,4,Ward 4,31,23,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,5,Ward 5,25,29,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,6,Ward 6,48,31,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,7,Ward 7,48,58,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,8,Ward 8,29,26,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,9,Ward 9,19,19,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,10,Ward 10,90,105,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,11,Ward 11,84,72,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,12,Ward 12,80,79,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,13,Ward 13,37,38,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,206,Baraboo,57206,14,Ward 14,43,46,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,City,276,Reedsburg,57276,9,Wards 1 - 3,183,214,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,City,276,Reedsburg,57276,10,"Wards 4, 6 & 11",204,283,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,City,276,Reedsburg,57276,11,"Wards 5, 9 & 12",140,146,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,City,276,Reedsburg,57276,12,"Wards 7, 8 & 10",233,278,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,City,276,Reedsburg,57276,13,Ward 13,12,29,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,City,276,Reedsburg,57276,14,Ward 14,85,110,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,City,276,Reedsburg,57276,15,Ward 15,57,91,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,17,50,4,57,Sauk,City,276,Reedsburg,57276,16,Ward 16,15,15,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,57,Sauk,City,291,Wisconsin Dells,57291,2,Ward 4,8,14,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,2,Bergen,63002,9,Wards 1 - 3,75,87,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,4,Christiana,63004,6,Wards 1 & 2,46,11,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,6,Clinton,63006,6,Wards 1 & 2,25,12,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,8,Coon,63008,6,Wards 1 & 2,41,20,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,10,Forest,63010,1,,25,13,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,12,Franklin,63012,2,,103,66,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,14,Genoa,63014,13,Wards 1 & 2,88,87,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,16,Greenwood,63016,2,,18,14,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,18,Hamburg,63018,8,Wards 1 & 2,26,24,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,20,Harmony,63020,2,,27,28,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,22,Hillsboro,63022,10,Wards 1 & 2,23,25,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,24,Jefferson,63024,8,Wards 1 - 4,75,40,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,26,Kickapoo,63026,2,,22,6,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,28,Liberty,63028,2,,12,15,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,30,Stark,63030,13,Wards 1 & 2,8,12,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,32,Sterling,63032,2,,96,56,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,34,Union,63034,6,Wards 1 & 2,27,8,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,36,Viroqua,63036,8,Wards 1 - 4,112,65,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,38,Webster,63038,2,,15,13,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,40,Wheatland,63040,2,,62,61,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Town,42,Whitestown,63042,2,,54,45,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Village,111,Chaseburg,63111,2,,20,27,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Village,112,Coon Valley,63112,2,,45,26,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Village,116,De Soto,63116,2,Ward 1,42,34,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Village,131,Genoa,63131,2,,30,31,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Village,146,La Farge,63146,2,,26,17,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Village,165,Ontario,63165,2,,36,53,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Village,176,Readstown,63176,2,,47,43,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Village,181,Stoddard,63181,2,,57,100,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,Village,186,Viola,63186,2,Ward 1,25,10,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,City,236,Hillsboro,63236,8,Wards 1 - 4,85,57,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,City,286,Viroqua,63286,18,Wards 1 - 9,395,276,8
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,63,Vernon,City,291,Westby,63291,13,Wards 1 - 5,126,46,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,2,Bear Creek,69002,2,,16,7,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,4,Caledonia,69004,2,Wards 1 & 2,40,43,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,6,Dayton,69006,17,Wards 1 - 4,66,90,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,8,Dupont,69008,8,Wards 1 & 2,31,22,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,10,Farmington,69010,22,Wards 1 - 6,60,77,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,41,4,69,Waupaca,Town,12,Fremont,69012,2,,15,26,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,14,Harrison,69014,2,,8,14,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,16,Helvetia,69016,8,Wards 1 & 2,12,13,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,18,Iola,69018,7,Wards 1 & 2,14,13,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,20,Larrabee,69020,2,Wards 1 & 2,23,23,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,22,Lebanon,69022,2,Wards 1 & 2,54,52,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,24,Lind,69024,2,Wards 1 & 2,21,41,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,14,40,4,69,Waupaca,Town,26,Little Wolf,69026,8,Wards 1 - 3,28,17,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",8,2,6,4,69,Waupaca,Town,28,Matteson,69028,2,,15,21,0
